Id,Expected
37_15_88,3.229999999999999716e+01
37_15_89,6.329999999999999716e+01
37_15_90,6.179999999999999716e+01
37_15_91,3.579999999999999716e+01
37_15_92,3.400000000000000000e+01
37_15_93,4.520000000000000284e+01
37_15_94,6.429999999999999716e+01
37_15_95,2.400000000000000000e+01
37_15_96,3.679999999999999716e+01
37_15_97,3.939999999999999858e+01
37_15_98,4.950000000000000000e+01
37_15_99,2.180000000000000071e+01
37_15_100,6.110000000000000142e+01
37_15_101,4.129999999999999716e+01
37_15_102,2.280000000000000071e+01
37_15_103,2.310000000000000142e+01
37_15_104,2.339999999999999858e+01
37_15_105,5.829999999999999716e+01
37_15_106,2.850000000000000000e+01
37_15_107,4.189999999999999858e+01
37_15_108,6.559999999999999432e+01
37_15_109,3.900000000000000000e+01
37_15_110,3.960000000000000142e+01
37_15_111,5.739999999999999858e+01
37_15_112,2.810000000000000142e+01
37_15_113,1.719999999999999929e+01
37_15_114,2.189999999999999858e+01
37_15_115,5.050000000000000000e+01
37_15_116,2.380000000000000071e+01
37_15_117,4.460000000000000142e+01
37_15_118,2.350000000000000000e+01
37_15_119,4.470000000000000284e+01
37_15_120,3.300000000000000000e+01
37_15_121,2.050000000000000000e+01
37_15_122,2.039999999999999858e+01
37_15_123,5.150000000000000000e+01
37_15_124,6.279999999999999716e+01
37_15_125,1.700000000000000000e+01
37_15_126,2.119999999999999929e+01
37_15_127,6.450000000000000000e+01
37_15_128,2.369999999999999929e+01
37_15_129,6.720000000000000284e+01
37_15_130,6.329999999999999716e+01
37_15_131,6.250000000000000000e+01
37_15_132,1.739999999999999858e+01
37_15_133,2.569999999999999929e+01
37_15_134,6.039999999999999858e+01
37_15_135,6.139999999999999858e+01
37_15_136,1.919999999999999929e+01
37_15_137,3.470000000000000284e+01
37_15_138,5.920000000000000284e+01
37_15_139,6.239999999999999858e+01
37_15_140,4.500000000000000000e+01
37_15_141,2.180000000000000071e+01
37_15_142,5.839999999999999858e+01
37_15_143,5.420000000000000284e+01
37_15_144,4.729999999999999716e+01
37_15_145,2.769999999999999929e+01
37_15_146,6.010000000000000142e+01
37_15_147,1.219999999999999929e+01
37_15_148,5.300000000000000000e+01
37_15_149,1.240000000000000036e+01
37_15_150,2.130000000000000071e+01
37_15_151,5.029999999999999716e+01
37_15_152,3.639999999999999858e+01
37_15_153,1.639999999999999858e+01
37_15_154,2.019999999999999929e+01
37_15_155,2.550000000000000000e+01
37_15_156,4.410000000000000142e+01
37_15_157,6.659999999999999432e+01
37_15_158,6.060000000000000142e+01
37_15_159,1.630000000000000071e+01
37_15_160,2.630000000000000071e+01
37_15_161,1.910000000000000142e+01
37_15_162,5.779999999999999716e+01
37_15_163,6.620000000000000284e+01
37_15_164,1.960000000000000142e+01
37_15_165,2.119999999999999929e+01
37_15_166,3.169999999999999929e+01
37_15_167,6.440000000000000568e+01
37_15_168,5.779999999999999716e+01
37_15_169,6.529999999999999716e+01
37_15_170,6.070000000000000284e+01
37_15_171,3.180000000000000071e+01
37_15_172,3.939999999999999858e+01
37_15_173,2.139999999999999858e+01
37_15_174,6.509999999999999432e+01
37_15_175,3.560000000000000142e+01
37_15_176,2.619999999999999929e+01
37_15_177,6.490000000000000568e+01
37_15_178,1.819999999999999929e+01
37_15_179,1.930000000000000071e+01
37_15_180,2.010000000000000142e+01
37_15_181,5.629999999999999716e+01
37_15_182,5.989999999999999858e+01
37_15_183,2.510000000000000142e+01
37_15_184,2.039999999999999858e+01
37_15_185,3.019999999999999929e+01
37_15_186,6.060000000000000142e+01
37_15_187,1.519999999999999929e+01
37_15_188,6.490000000000000568e+01
37_15_189,6.509999999999999432e+01
37_15_190,1.300000000000000000e+01
37_15_191,1.519999999999999929e+01
37_15_192,2.169999999999999929e+01
37_15_193,3.130000000000000071e+01
37_15_194,2.819999999999999929e+01
37_15_195,6.470000000000000284e+01
37_15_196,6.640000000000000568e+01
37_15_197,6.590000000000000568e+01
37_15_198,1.419999999999999929e+01
37_15_199,1.830000000000000071e+01
37_15_200,5.620000000000000284e+01
37_15_201,6.270000000000000284e+01
37_15_202,2.250000000000000000e+01
37_15_203,1.200000000000000000e+01
37_15_204,6.200000000000000000e+01
37_15_205,7.599999999999999645e+00
37_15_206,2.980000000000000071e+01
37_15_207,3.239999999999999858e+01
37_15_208,6.679999999999999716e+01
37_15_209,1.319999999999999929e+01
37_15_210,6.679999999999999716e+01
37_15_211,2.860000000000000142e+01
37_15_212,8.900000000000000355e+00
37_15_213,1.490000000000000036e+01
37_15_214,5.110000000000000142e+01
37_15_215,6.010000000000000142e+01
37_15_216,2.200000000000000000e+01
37_15_217,6.110000000000000142e+01
37_15_218,6.300000000000000000e+01
37_15_219,5.670000000000000284e+01
37_15_220,5.879999999999999716e+01
37_15_221,5.979999999999999716e+01
37_15_222,5.979999999999999716e+01
37_15_223,4.439999999999999858e+01
37_15_224,5.489999999999999858e+01
37_15_225,6.000000000000000000e+01
37_15_226,6.179999999999999716e+01
37_15_227,4.739999999999999858e+01
37_30_0,2.200000000000000000e+01
37_30_1,8.900000000000000355e+00
37_30_2,5.079999999999999716e+01
37_30_3,6.100000000000000000e+01
37_30_4,5.120000000000000284e+01
37_30_5,2.819999999999999929e+01
37_30_6,2.739999999999999858e+01
37_30_7,1.059999999999999964e+01
37_30_8,2.119999999999999929e+01
37_30_9,5.720000000000000284e+01
37_30_10,2.680000000000000071e+01
37_30_11,2.380000000000000071e+01
37_30_12,2.519999999999999929e+01
37_30_13,4.900000000000000000e+01
37_30_14,5.900000000000000000e+01
37_30_15,9.699999999999999289e+00
37_30_16,4.070000000000000284e+01
37_30_17,5.850000000000000000e+01
37_30_18,4.810000000000000142e+01
37_30_19,6.100000000000000000e+01
37_30_20,5.970000000000000284e+01
37_30_21,6.459999999999999432e+01
37_30_22,6.779999999999999716e+01
37_30_23,2.730000000000000071e+01
37_30_24,5.979999999999999716e+01
37_30_25,5.360000000000000142e+01
37_30_26,6.540000000000000568e+01
37_30_27,5.179999999999999716e+01
37_30_28,4.789999999999999858e+01
37_30_29,2.910000000000000142e+01
37_30_30,2.330000000000000071e+01
37_30_31,4.900000000000000000e+01
37_30_32,4.850000000000000000e+01
37_30_33,6.179999999999999716e+01
37_30_34,2.789999999999999858e+01
37_30_35,3.939999999999999858e+01
37_30_36,4.620000000000000284e+01
37_30_37,3.379999999999999716e+01
37_30_38,2.330000000000000071e+01
37_30_39,2.080000000000000071e+01
37_30_40,4.310000000000000142e+01
37_30_41,6.270000000000000284e+01
37_30_42,6.559999999999999432e+01
37_30_43,5.160000000000000142e+01
37_30_44,5.650000000000000000e+01
37_30_45,2.630000000000000071e+01
37_30_46,5.679999999999999716e+01
37_30_47,6.790000000000000568e+01
37_30_48,6.809999999999999432e+01
37_30_49,6.029999999999999716e+01
37_30_50,3.739999999999999858e+01
37_30_51,5.039999999999999858e+01
37_30_52,3.600000000000000089e+00
37_30_53,3.560000000000000142e+01
37_30_54,6.220000000000000284e+01
37_30_55,1.340000000000000036e+01
37_30_56,5.689999999999999858e+01
37_30_57,4.129999999999999716e+01
37_30_58,1.800000000000000000e+01
37_30_59,1.450000000000000000e+01
37_30_60,1.459999999999999964e+01
37_30_61,2.919999999999999929e+01
37_30_62,5.900000000000000000e+01
37_30_63,3.210000000000000142e+01
37_30_64,6.220000000000000284e+01
37_30_65,5.760000000000000142e+01
37_30_66,5.360000000000000142e+01
37_30_67,6.670000000000000284e+01
37_30_68,5.939999999999999858e+01
37_30_69,5.350000000000000000e+01
37_30_70,4.550000000000000000e+01
37_30_71,1.409999999999999964e+01
37_30_72,6.150000000000000000e+01
37_30_73,3.460000000000000142e+01
37_30_74,3.450000000000000000e+01
37_30_75,2.980000000000000071e+01
37_30_76,4.900000000000000000e+01
37_30_77,3.300000000000000000e+01
37_30_78,4.060000000000000142e+01
37_30_79,4.929999999999999716e+01
37_30_80,4.320000000000000284e+01
37_30_81,3.030000000000000071e+01
37_30_82,2.060000000000000142e+01
37_30_83,6.139999999999999858e+01
37_30_84,2.050000000000000000e+01
37_30_85,2.210000000000000142e+01
37_30_86,6.170000000000000284e+01
37_30_87,6.520000000000000284e+01
37_30_88,3.229999999999999716e+01
37_30_89,6.329999999999999716e+01
37_30_90,6.179999999999999716e+01
37_30_91,3.579999999999999716e+01
37_30_92,3.400000000000000000e+01
37_30_93,4.520000000000000284e+01
37_30_94,6.429999999999999716e+01
37_30_95,2.400000000000000000e+01
37_30_96,3.679999999999999716e+01
37_30_97,3.939999999999999858e+01
37_30_98,4.950000000000000000e+01
37_30_99,2.180000000000000071e+01
37_30_100,6.110000000000000142e+01
37_30_101,4.129999999999999716e+01
37_30_102,2.280000000000000071e+01
37_30_103,2.310000000000000142e+01
37_30_104,2.339999999999999858e+01
37_30_105,5.829999999999999716e+01
37_30_106,2.850000000000000000e+01
37_30_107,4.189999999999999858e+01
37_30_108,6.559999999999999432e+01
37_30_109,3.900000000000000000e+01
37_30_110,3.960000000000000142e+01
37_30_111,5.739999999999999858e+01
37_30_112,2.810000000000000142e+01
37_30_113,1.719999999999999929e+01
37_30_114,2.189999999999999858e+01
37_30_115,5.050000000000000000e+01
37_30_116,2.380000000000000071e+01
37_30_117,4.460000000000000142e+01
37_30_118,2.350000000000000000e+01
37_30_119,4.470000000000000284e+01
37_30_120,3.300000000000000000e+01
37_30_121,2.050000000000000000e+01
37_30_122,2.039999999999999858e+01
37_30_123,5.150000000000000000e+01
37_30_124,6.279999999999999716e+01
37_30_125,1.700000000000000000e+01
37_30_126,2.119999999999999929e+01
37_30_127,6.450000000000000000e+01
37_30_128,2.369999999999999929e+01
37_30_129,6.720000000000000284e+01
37_30_130,6.329999999999999716e+01
37_30_131,6.250000000000000000e+01
37_30_132,1.739999999999999858e+01
37_30_133,2.569999999999999929e+01
37_30_134,6.039999999999999858e+01
37_30_135,6.139999999999999858e+01
37_30_136,1.919999999999999929e+01
37_30_137,3.470000000000000284e+01
37_30_138,5.920000000000000284e+01
37_30_139,6.239999999999999858e+01
37_30_140,4.500000000000000000e+01
37_30_141,2.180000000000000071e+01
37_30_142,5.839999999999999858e+01
37_30_143,5.420000000000000284e+01
37_30_144,4.729999999999999716e+01
37_30_145,2.769999999999999929e+01
37_30_146,6.010000000000000142e+01
37_30_147,1.219999999999999929e+01
37_30_148,5.300000000000000000e+01
37_30_149,1.240000000000000036e+01
37_30_150,2.130000000000000071e+01
37_30_151,5.029999999999999716e+01
37_30_152,3.639999999999999858e+01
37_30_153,1.639999999999999858e+01
37_30_154,2.019999999999999929e+01
37_30_155,2.550000000000000000e+01
37_30_156,4.410000000000000142e+01
37_30_157,6.659999999999999432e+01
37_30_158,6.060000000000000142e+01
37_30_159,1.630000000000000071e+01
37_30_160,2.630000000000000071e+01
37_30_161,1.910000000000000142e+01
37_30_162,5.779999999999999716e+01
37_30_163,6.620000000000000284e+01
37_30_164,1.960000000000000142e+01
37_30_165,2.119999999999999929e+01
37_30_166,3.169999999999999929e+01
37_30_167,6.440000000000000568e+01
37_30_168,5.779999999999999716e+01
37_30_169,6.529999999999999716e+01
37_30_170,6.070000000000000284e+01
37_30_171,3.180000000000000071e+01
37_30_172,3.939999999999999858e+01
37_30_173,2.139999999999999858e+01
37_30_174,6.509999999999999432e+01
37_30_175,3.560000000000000142e+01
37_30_176,2.619999999999999929e+01
37_30_177,6.490000000000000568e+01
37_30_178,1.819999999999999929e+01
37_30_179,1.930000000000000071e+01
37_30_180,2.010000000000000142e+01
37_30_181,5.629999999999999716e+01
37_30_182,5.989999999999999858e+01
37_30_183,2.510000000000000142e+01
37_30_184,2.039999999999999858e+01
37_30_185,3.019999999999999929e+01
37_30_186,6.060000000000000142e+01
37_30_187,1.519999999999999929e+01
37_30_188,6.490000000000000568e+01
37_30_189,6.509999999999999432e+01
37_30_190,1.300000000000000000e+01
37_30_191,1.519999999999999929e+01
37_30_192,2.169999999999999929e+01
37_30_193,3.130000000000000071e+01
37_30_194,2.819999999999999929e+01
37_30_195,6.470000000000000284e+01
37_30_196,6.640000000000000568e+01
37_30_197,6.590000000000000568e+01
37_30_198,1.419999999999999929e+01
37_30_199,1.830000000000000071e+01
37_30_200,5.620000000000000284e+01
37_30_201,6.270000000000000284e+01
37_30_202,2.250000000000000000e+01
37_30_203,1.200000000000000000e+01
37_30_204,6.200000000000000000e+01
37_30_205,7.599999999999999645e+00
37_30_206,2.980000000000000071e+01
37_30_207,3.239999999999999858e+01
37_30_208,6.679999999999999716e+01
37_30_209,1.319999999999999929e+01
37_30_210,6.679999999999999716e+01
37_30_211,2.860000000000000142e+01
37_30_212,8.900000000000000355e+00
37_30_213,1.490000000000000036e+01
37_30_214,5.110000000000000142e+01
37_30_215,6.010000000000000142e+01
37_30_216,2.200000000000000000e+01
37_30_217,6.110000000000000142e+01
37_30_218,6.300000000000000000e+01
37_30_219,5.670000000000000284e+01
37_30_220,5.879999999999999716e+01
37_30_221,5.979999999999999716e+01
37_30_222,5.979999999999999716e+01
37_30_223,4.439999999999999858e+01
37_30_224,5.489999999999999858e+01
37_30_225,6.000000000000000000e+01
37_30_226,6.179999999999999716e+01
37_30_227,4.739999999999999858e+01
37_45_0,2.200000000000000000e+01
37_45_1,8.900000000000000355e+00
37_45_2,5.079999999999999716e+01
37_45_3,6.100000000000000000e+01
37_45_4,5.120000000000000284e+01
37_45_5,2.819999999999999929e+01
37_45_6,2.739999999999999858e+01
37_45_7,1.059999999999999964e+01
37_45_8,2.119999999999999929e+01
37_45_9,5.720000000000000284e+01
37_45_10,2.680000000000000071e+01
37_45_11,2.380000000000000071e+01
37_45_12,2.519999999999999929e+01
37_45_13,4.900000000000000000e+01
37_45_14,5.900000000000000000e+01
37_45_15,9.699999999999999289e+00
37_45_16,4.070000000000000284e+01
37_45_17,5.850000000000000000e+01
37_45_18,4.810000000000000142e+01
37_45_19,6.100000000000000000e+01
37_45_20,5.970000000000000284e+01
37_45_21,6.459999999999999432e+01
37_45_22,6.779999999999999716e+01
37_45_23,2.730000000000000071e+01
37_45_24,5.979999999999999716e+01
37_45_25,5.360000000000000142e+01
37_45_26,6.540000000000000568e+01
37_45_27,5.179999999999999716e+01
37_45_28,4.789999999999999858e+01
37_45_29,2.910000000000000142e+01
37_45_30,2.330000000000000071e+01
37_45_31,4.900000000000000000e+01
37_45_32,4.850000000000000000e+01
37_45_33,6.179999999999999716e+01
37_45_34,2.789999999999999858e+01
37_45_35,3.939999999999999858e+01
37_45_36,4.620000000000000284e+01
37_45_37,3.379999999999999716e+01
37_45_38,2.330000000000000071e+01
37_45_39,2.080000000000000071e+01
37_45_40,4.310000000000000142e+01
37_45_41,6.270000000000000284e+01
37_45_42,6.559999999999999432e+01
37_45_43,5.160000000000000142e+01
37_45_44,5.650000000000000000e+01
37_45_45,2.630000000000000071e+01
37_45_46,5.679999999999999716e+01
37_45_47,6.790000000000000568e+01
37_45_48,6.809999999999999432e+01
37_45_49,6.029999999999999716e+01
37_45_50,3.739999999999999858e+01
37_45_51,5.039999999999999858e+01
37_45_52,3.600000000000000089e+00
37_45_53,3.560000000000000142e+01
37_45_54,6.220000000000000284e+01
37_45_55,1.340000000000000036e+01
37_45_56,5.689999999999999858e+01
37_45_57,4.129999999999999716e+01
37_45_58,1.800000000000000000e+01
37_45_59,1.450000000000000000e+01
37_45_60,1.459999999999999964e+01
37_45_61,2.919999999999999929e+01
37_45_62,5.900000000000000000e+01
37_45_63,3.210000000000000142e+01
37_45_64,6.220000000000000284e+01
37_45_65,5.760000000000000142e+01
37_45_66,5.360000000000000142e+01
37_45_67,6.670000000000000284e+01
37_45_68,5.939999999999999858e+01
37_45_69,5.350000000000000000e+01
37_45_70,4.550000000000000000e+01
37_45_71,1.409999999999999964e+01
37_45_72,6.150000000000000000e+01
37_45_73,3.460000000000000142e+01
37_45_74,3.450000000000000000e+01
37_45_75,2.980000000000000071e+01
37_45_76,4.900000000000000000e+01
37_45_77,3.300000000000000000e+01
37_45_78,4.060000000000000142e+01
37_45_79,4.929999999999999716e+01
37_45_80,4.320000000000000284e+01
37_45_81,3.030000000000000071e+01
37_45_82,2.060000000000000142e+01
37_45_83,6.139999999999999858e+01
37_45_84,2.050000000000000000e+01
37_45_85,2.210000000000000142e+01
37_45_86,6.170000000000000284e+01
37_45_87,6.520000000000000284e+01
37_45_88,3.229999999999999716e+01
37_45_89,6.329999999999999716e+01
37_45_90,6.179999999999999716e+01
37_45_91,3.579999999999999716e+01
37_45_92,3.400000000000000000e+01
37_45_93,4.520000000000000284e+01
37_45_94,6.429999999999999716e+01
37_45_95,2.400000000000000000e+01
37_45_96,3.679999999999999716e+01
37_45_97,3.939999999999999858e+01
37_45_98,4.950000000000000000e+01
37_45_99,2.180000000000000071e+01
37_45_100,6.110000000000000142e+01
37_45_101,4.129999999999999716e+01
37_45_102,2.280000000000000071e+01
37_45_103,2.310000000000000142e+01
37_45_104,2.339999999999999858e+01
37_45_105,5.829999999999999716e+01
37_45_106,2.850000000000000000e+01
37_45_107,4.189999999999999858e+01
37_45_108,6.559999999999999432e+01
37_45_109,3.900000000000000000e+01
37_45_110,3.960000000000000142e+01
37_45_111,5.739999999999999858e+01
37_45_112,2.810000000000000142e+01
37_45_113,1.719999999999999929e+01
37_45_114,2.189999999999999858e+01
37_45_115,5.050000000000000000e+01
37_45_116,2.380000000000000071e+01
37_45_117,4.460000000000000142e+01
37_45_118,2.350000000000000000e+01
37_45_119,4.470000000000000284e+01
37_45_120,3.300000000000000000e+01
37_45_121,2.050000000000000000e+01
37_45_122,2.039999999999999858e+01
37_45_123,5.150000000000000000e+01
37_45_124,6.279999999999999716e+01
37_45_125,1.700000000000000000e+01
37_45_126,2.119999999999999929e+01
37_45_127,6.450000000000000000e+01
37_45_128,2.369999999999999929e+01
37_45_129,6.720000000000000284e+01
37_45_130,6.329999999999999716e+01
37_45_131,6.250000000000000000e+01
37_45_132,1.739999999999999858e+01
37_45_133,2.569999999999999929e+01
37_45_134,6.039999999999999858e+01
37_45_135,6.139999999999999858e+01
37_45_136,1.919999999999999929e+01
37_45_137,3.470000000000000284e+01
37_45_138,5.920000000000000284e+01
37_45_139,6.239999999999999858e+01
37_45_140,4.500000000000000000e+01
37_45_141,2.180000000000000071e+01
37_45_142,5.839999999999999858e+01
37_45_143,5.420000000000000284e+01
37_45_144,4.729999999999999716e+01
37_45_145,2.769999999999999929e+01
37_45_146,6.010000000000000142e+01
37_45_147,1.219999999999999929e+01
37_45_148,5.300000000000000000e+01
37_45_149,1.240000000000000036e+01
37_45_150,2.130000000000000071e+01
37_45_151,5.029999999999999716e+01
37_45_152,3.639999999999999858e+01
37_45_153,1.639999999999999858e+01
37_45_154,2.019999999999999929e+01
37_45_155,2.550000000000000000e+01
37_45_156,4.410000000000000142e+01
37_45_157,6.659999999999999432e+01
37_45_158,6.060000000000000142e+01
37_45_159,1.630000000000000071e+01
37_45_160,2.630000000000000071e+01
37_45_161,1.910000000000000142e+01
37_45_162,5.779999999999999716e+01
37_45_163,6.620000000000000284e+01
37_45_164,1.960000000000000142e+01
37_45_165,2.119999999999999929e+01
37_45_166,3.169999999999999929e+01
37_45_167,6.440000000000000568e+01
37_45_168,5.779999999999999716e+01
37_45_169,6.529999999999999716e+01
37_45_170,6.070000000000000284e+01
37_45_171,3.180000000000000071e+01
37_45_172,3.939999999999999858e+01
37_45_173,2.139999999999999858e+01
37_45_174,6.509999999999999432e+01
37_45_175,3.560000000000000142e+01
37_45_176,2.619999999999999929e+01
37_45_177,6.490000000000000568e+01
37_45_178,1.819999999999999929e+01
37_45_179,1.930000000000000071e+01
37_45_180,2.010000000000000142e+01
37_45_181,5.629999999999999716e+01
37_45_182,5.989999999999999858e+01
37_45_183,2.510000000000000142e+01
37_45_184,2.039999999999999858e+01
37_45_185,3.019999999999999929e+01
37_45_186,6.060000000000000142e+01
37_45_187,1.519999999999999929e+01
37_45_188,6.490000000000000568e+01
37_45_189,6.509999999999999432e+01
37_45_190,1.300000000000000000e+01
37_45_191,1.519999999999999929e+01
37_45_192,2.169999999999999929e+01
37_45_193,3.130000000000000071e+01
37_45_194,2.819999999999999929e+01
37_45_195,6.470000000000000284e+01
37_45_196,6.640000000000000568e+01
37_45_197,6.590000000000000568e+01
37_45_198,1.419999999999999929e+01
37_45_199,1.830000000000000071e+01
37_45_200,5.620000000000000284e+01
37_45_201,6.270000000000000284e+01
37_45_202,2.250000000000000000e+01
37_45_203,1.200000000000000000e+01
37_45_204,6.200000000000000000e+01
37_45_205,7.599999999999999645e+00
37_45_206,2.980000000000000071e+01
37_45_207,3.239999999999999858e+01
37_45_208,6.679999999999999716e+01
37_45_209,1.319999999999999929e+01
37_45_210,6.679999999999999716e+01
37_45_211,2.860000000000000142e+01
37_45_212,8.900000000000000355e+00
37_45_213,1.490000000000000036e+01
37_45_214,5.110000000000000142e+01
37_45_215,6.010000000000000142e+01
37_45_216,2.200000000000000000e+01
37_45_217,6.110000000000000142e+01
37_45_218,6.300000000000000000e+01
37_45_219,5.670000000000000284e+01
37_45_220,5.879999999999999716e+01
37_45_221,5.979999999999999716e+01
37_45_222,5.979999999999999716e+01
37_45_223,4.439999999999999858e+01
37_45_224,5.489999999999999858e+01
37_45_225,6.000000000000000000e+01
37_45_226,6.179999999999999716e+01
37_45_227,4.739999999999999858e+01
38_15_0,1.639999999999999858e+01
38_15_1,1.350000000000000000e+01
38_15_2,6.550000000000000000e+01
38_15_3,6.370000000000000284e+01
38_15_4,6.720000000000000284e+01
38_15_5,3.350000000000000000e+01
38_15_6,2.950000000000000000e+01
38_15_7,1.480000000000000071e+01
38_15_8,2.519999999999999929e+01
38_15_9,5.960000000000000142e+01
38_15_10,2.639999999999999858e+01
38_15_11,2.510000000000000142e+01
38_15_12,2.630000000000000071e+01
38_15_13,6.740000000000000568e+01
38_15_14,6.450000000000000000e+01
38_15_15,1.219999999999999929e+01
38_15_16,6.620000000000000284e+01
38_15_17,6.139999999999999858e+01
38_15_18,6.829999999999999716e+01
38_15_19,7.009999999999999432e+01
38_15_20,6.609999999999999432e+01
38_15_21,6.429999999999999716e+01
38_15_22,6.800000000000000000e+01
38_15_23,6.429999999999999716e+01
38_15_24,6.620000000000000284e+01
38_15_25,6.379999999999999716e+01
38_15_26,5.639999999999999858e+01
38_15_27,5.910000000000000142e+01
38_15_28,6.279999999999999716e+01
38_15_29,3.379999999999999716e+01
38_15_30,2.110000000000000142e+01
38_15_31,5.439999999999999858e+01
38_15_32,5.150000000000000000e+01
38_15_33,6.709999999999999432e+01
38_15_34,3.030000000000000071e+01
38_15_35,5.410000000000000142e+01
38_15_36,5.629999999999999716e+01
38_15_37,4.739999999999999858e+01
38_15_38,6.959999999999999432e+01
38_15_39,5.400000000000000000e+01
38_15_40,6.679999999999999716e+01
38_15_41,7.000000000000000000e+01
38_15_42,6.890000000000000568e+01
38_15_43,5.800000000000000000e+01
38_15_44,6.490000000000000568e+01
38_15_45,6.790000000000000568e+01
38_15_46,6.579999999999999716e+01
38_15_47,6.770000000000000284e+01
38_15_48,6.620000000000000284e+01
38_15_49,6.570000000000000284e+01
38_15_50,5.750000000000000000e+01
38_15_51,5.800000000000000000e+01
38_15_52,4.099999999999999645e+00
38_15_53,5.220000000000000284e+01
38_15_54,6.479999999999999716e+01
38_15_55,6.250000000000000000e+01
38_15_56,6.029999999999999716e+01
38_15_57,6.400000000000000000e+01
38_15_58,2.869999999999999929e+01
38_15_59,4.160000000000000142e+01
38_15_60,4.010000000000000142e+01
38_15_61,3.260000000000000142e+01
38_15_62,6.250000000000000000e+01
38_15_63,5.960000000000000142e+01
38_15_64,6.479999999999999716e+01
38_15_65,5.629999999999999716e+01
38_15_66,6.300000000000000000e+01
38_15_67,6.950000000000000000e+01
38_15_68,5.960000000000000142e+01
38_15_69,6.920000000000000284e+01
38_15_70,5.589999999999999858e+01
38_15_71,6.459999999999999432e+01
38_15_72,6.459999999999999432e+01
38_15_73,6.029999999999999716e+01
38_15_74,3.089999999999999858e+01
38_15_75,6.020000000000000284e+01
38_15_76,3.989999999999999858e+01
38_15_77,3.510000000000000142e+01
38_15_78,6.029999999999999716e+01
38_15_79,2.160000000000000142e+01
38_15_80,4.170000000000000284e+01
38_15_81,2.589999999999999858e+01
38_15_82,6.509999999999999432e+01
38_15_83,6.720000000000000284e+01
38_15_84,5.020000000000000284e+01
38_15_85,2.400000000000000000e+01
38_15_86,6.289999999999999858e+01
38_15_87,6.579999999999999716e+01
38_15_88,5.979999999999999716e+01
38_15_89,6.529999999999999716e+01
38_15_90,6.540000000000000568e+01
38_15_91,5.250000000000000000e+01
38_15_92,6.329999999999999716e+01
38_15_93,4.110000000000000142e+01
38_15_94,7.059999999999999432e+01
38_15_95,2.700000000000000000e+01
38_15_96,4.110000000000000142e+01
38_15_97,6.060000000000000142e+01
38_15_98,2.719999999999999929e+01
38_15_99,1.810000000000000142e+01
38_15_100,6.479999999999999716e+01
38_15_101,3.960000000000000142e+01
38_15_102,1.739999999999999858e+01
38_15_103,6.220000000000000284e+01
38_15_104,1.900000000000000000e+01
38_15_105,4.110000000000000142e+01
38_15_106,6.200000000000000000e+01
38_15_107,3.470000000000000284e+01
38_15_108,6.729999999999999716e+01
38_15_109,4.410000000000000142e+01
38_15_110,4.810000000000000142e+01
38_15_111,6.479999999999999716e+01
38_15_112,5.550000000000000000e+01
38_15_113,6.329999999999999716e+01
38_15_114,5.610000000000000142e+01
38_15_115,5.629999999999999716e+01
38_15_116,4.389999999999999858e+01
38_15_117,6.759999999999999432e+01
38_15_118,5.329999999999999716e+01
38_15_119,6.409999999999999432e+01
38_15_120,3.910000000000000142e+01
38_15_121,2.889999999999999858e+01
38_15_122,2.689999999999999858e+01
38_15_123,5.750000000000000000e+01
38_15_124,6.540000000000000568e+01
38_15_125,3.030000000000000071e+01
38_15_126,3.900000000000000000e+01
38_15_127,6.690000000000000568e+01
38_15_128,2.380000000000000071e+01
38_15_129,6.629999999999999716e+01
38_15_130,6.279999999999999716e+01
38_15_131,6.559999999999999432e+01
38_15_132,6.770000000000000284e+01
38_15_133,4.360000000000000142e+01
38_15_134,6.160000000000000142e+01
38_15_135,6.379999999999999716e+01
38_15_136,3.010000000000000142e+01
38_15_137,3.350000000000000000e+01
38_15_138,6.100000000000000000e+01
38_15_139,6.250000000000000000e+01
38_15_140,3.989999999999999858e+01
38_15_141,4.260000000000000142e+01
38_15_142,6.479999999999999716e+01
38_15_143,6.759999999999999432e+01
38_15_144,5.810000000000000142e+01
38_15_145,6.310000000000000142e+01
38_15_146,6.409999999999999432e+01
38_15_147,1.889999999999999858e+01
38_15_148,6.060000000000000142e+01
38_15_149,2.219999999999999929e+01
38_15_150,2.500000000000000000e+01
38_15_151,6.570000000000000284e+01
38_15_152,6.250000000000000000e+01
38_15_153,5.220000000000000284e+01
38_15_154,5.489999999999999858e+01
38_15_155,5.079999999999999716e+01
38_15_156,6.659999999999999432e+01
38_15_157,6.650000000000000000e+01
38_15_158,6.129999999999999716e+01
38_15_159,3.339999999999999858e+01
38_15_160,2.460000000000000142e+01
38_15_161,5.720000000000000284e+01
38_15_162,6.529999999999999716e+01
38_15_163,6.790000000000000568e+01
38_15_164,4.479999999999999716e+01
38_15_165,2.100000000000000000e+01
38_15_166,3.529999999999999716e+01
38_15_167,6.479999999999999716e+01
38_15_168,6.440000000000000568e+01
38_15_169,6.700000000000000000e+01
38_15_170,6.529999999999999716e+01
38_15_171,6.370000000000000284e+01
38_15_172,5.850000000000000000e+01
38_15_173,5.829999999999999716e+01
38_15_174,6.709999999999999432e+01
38_15_175,6.609999999999999432e+01
38_15_176,3.119999999999999929e+01
38_15_177,6.779999999999999716e+01
38_15_178,3.720000000000000284e+01
38_15_179,6.470000000000000284e+01
38_15_180,2.710000000000000142e+01
